30.000000,48.365
30.378620,47.365
30.757238,41.865
31.135857,44.365
31.514477,27.865
31.893097,35.865
32.271717,44.365
32.650333,40.865
33.028954,34.333
33.407574,40.333
33.786194,34.333
34.164810,47.833
34.543430,40.833
34.922047,22.833
35.300667,38.833
35.679287,40.302
36.057903,37.802
36.436527,40.802
36.815144,41.802
37.193764,38.302
37.572384,39.302
37.951000,43.271
38.329620,37.771
38.708241,38.771
39.086861,38.771
39.465481,23.271
39.844097,29.771
40.222717,46.771
40.601337,33.771
40.979958,24.740
41.358578,34.240
41.737190,41.240
42.115810,36.240
42.494431,41.740
42.873051,41.740
43.251671,46.240
43.630287,45.208
44.008907,34.708
44.387527,39.208
44.766148,42.208
45.144768,45.708
45.523384,36.208
45.902004,30.208
46.280624,35.677
46.659245,41.177
47.037865,37.177
47.416481,28.677
47.795101,39.677
48.173721,40.677
48.552341,39.177
48.930962,44.646
49.309574,37.646
49.688194,38.646
50.066814,29.146
50.445431,37.146
50.824051,37.146
51.202671,35.146
51.581291,41.615
51.959911,39.615
52.338528,26.615
52.717148,34.115
53.095768,36.115
53.474388,31.615
53.853008,39.615
54.231625,34.615
54.610245,39.083
54.988865,28.583
55.367485,35.083
55.746105,38.083
56.124722,28.083
56.503342,39.083
56.881962,33.083
57.260578,29.552
57.639198,28.052
58.017815,36.552
58.396435,31.052
58.775055,26.052
59.153675,39.052
59.532295,38.021
59.910912,32.021
60.289532,29.521
60.668152,36.521
61.046772,31.521
61.425392,26.021
61.804009,33.521
62.182629,35.490
62.561249,35.490
62.939865,22.490
63.318489,37.990
63.697105,24.990
64.075722,33.490
64.454346,20.990
64.832962,34.490
65.211578,33.958
65.590202,22.458
65.968819,21.458
66.347443,37.458
66.726059,30.958
67.104675,29.458
67.483299,29.458
67.861916,20.927
68.240540,24.427
68.619148,17.927
68.997772,21.927
69.376389,15.927
69.755005,37.927
70.133629,36.427
70.512245,35.396
70.890869,22.896
71.269485,37.396
71.648102,19.396
72.026726,32.896
72.405342,23.896
72.783966,27.896
73.162582,30.365
73.541199,38.365
73.919823,34.365
74.298439,29.865
74.677055,29.365
75.055679,23.365
75.434296,36.365
75.812920,35.833
76.191536,22.833
76.570160,37.833
76.948776,23.333
77.327393,25.333
77.706017,38.833
78.084633,23.333
78.463249,37.333
78.841873,26.802
79.220490,19.802
79.599113,35.802
79.977730,17.302
80.356346,35.802
80.734970,27.302
81.113586,24.302
81.492210,30.771
81.870827,26.271
82.249443,22.271
82.628067,26.271
83.006683,18.771
83.385307,36.271
83.763924,29.271
84.142532,26.240
84.521156,24.740
84.899773,27.240
85.278397,16.740
85.657013,32.240
86.035629,19.240
86.414253,36.740
86.792870,18.708
87.171486,29.708
87.550110,18.708
87.928726,17.708
88.307350,36.208
88.685967,16.708
89.064590,37.208
89.443207,19.177
89.821823,29.677
90.200447,19.677
90.579063,30.177
90.957680,35.177
91.336304,34.177
91.714920,33.677
92.093544,22.146
92.472160,35.646
92.850784,34.146
93.229401,29.646
93.608017,34.146
93.986641,28.646
94.365257,19.646
94.743874,37.615
95.122498,24.615
95.501114,32.115
95.879738,27.615
96.258354,27.615
96.636971,32.115
97.015594,33.615
97.394211,37.083
97.772835,26.583
98.151451,34.083
98.530067,36.083
98.908691,29.583
99.287308,30.583
99.665916,30.083
100.044540,37.083
100.423157,34.552
100.801781,30.552
101.180397,28.052
101.559021,25.052
101.937637,28.052
102.316254,31.052
102.694878,31.052
103.073494,25.552
103.452110,32.052
103.830734,34.552
104.209351,32.052
104.587975,37.583
104.966591,24.583
105.345215,34.583
105.723831,26.083
106.102448,37.583
106.481071,26.583
106.859688,31.583
107.238304,35.583
107.616928,30.083
107.995544,33.583
108.374168,27.583
108.752785,32.615
109.131401,28.615
109.510025,32.615
109.888641,32.615
110.267265,30.115
110.645882,27.615
111.024498,22.115
111.403122,28.115
111.781738,32.115
112.160355,29.615
112.538979,27.115
112.917595,28.646
113.296219,31.146
113.674835,29.646
114.053459,29.146
114.432076,26.646
114.810684,30.146
115.189316,28.646
115.567925,30.146
115.946541,27.646
116.325165,15.646
116.703781,32.146
117.082405,17.677
117.461021,31.677
117.839645,19.177
118.218262,19.177
118.596878,27.177
118.975502,20.677
119.354118,29.177
119.732735,23.677
120.111359,26.677
120.489975,29.177
120.868599,17.677
121.247215,17.177
121.625832,32.208
122.004456,21.208
122.383072,26.208
122.761696,20.208
123.140312,30.708
123.518929,21.708
123.897553,28.208
124.276169,27.208
124.654785,21.208
125.033409,24.708
125.412025,18.208
125.790649,22.708
126.169266,16.740
126.547890,23.740
126.926506,18.240
127.305122,19.740
127.683746,23.240
128.062363,16.740
128.440979,25.240
128.819595,13.740
129.198212,27.240
129.576843,15.740
129.955460,22.240
130.334076,25.271
130.712692,16.271
131.091309,22.771
131.469940,15.771
131.848557,24.271
132.227173,11.771
132.605789,24.271
132.984406,12.271
133.363037,16.271
133.741653,23.271
134.120270,22.771
134.498886,21.302
134.877502,16.802
135.256134,24.302
135.634750,12.802
136.013367,26.802
136.391983,21.802
136.770615,11.802
137.149216,27.802
137.527847,14.302
137.906464,27.802
138.285065,17.802
138.663696,19.302
139.042313,26.833
