30.000000,43.271
30.378620,41.771
30.757238,48.771
31.135857,36.771
31.514477,47.271
31.893097,44.771
32.271717,53.771
32.650333,51.771
33.028954,51.240
33.407574,54.740
33.786194,46.740
34.164810,38.240
34.543430,58.740
34.922047,40.240
35.300667,56.208
35.679287,57.208
36.057903,53.708
36.436527,47.708
36.815144,47.208
37.193764,47.208
37.572384,55.208
37.951000,56.208
38.329620,44.677
38.708241,49.177
39.086861,51.677
39.465481,53.677
39.844097,56.677
40.222717,55.677
40.601337,56.177
40.979958,54.646
41.358578,47.646
41.737190,50.146
42.115810,45.146
42.494431,45.646
42.873051,55.646
43.251671,35.646
43.630287,37.115
44.008907,42.615
44.387527,48.115
44.766148,47.615
45.144768,46.115
45.523384,41.615
45.902004,40.615
46.280624,39.115
46.659245,37.583
47.037865,26.083
47.416481,31.583
47.795101,20.083
48.173721,52.083
48.552341,41.583
48.930962,41.083
49.309574,42.052
49.688194,41.552
50.066814,36.052
50.445431,41.552
50.824051,46.552
51.202671,39.052
51.581291,38.521
51.959911,34.021
52.338528,40.521
52.717148,41.521
53.095768,40.021
53.474388,38.021
53.853008,47.521
54.231625,33.490
54.610245,46.990
54.988865,38.490
55.367485,44.490
55.746105,32.490
56.124722,37.990
56.503342,39.490
56.881962,28.958
57.260578,41.958
57.639198,35.958
58.017815,32.958
58.396435,40.458
58.775055,38.958
59.153675,35.958
59.532295,30.458
59.910912,33.427
60.289532,38.427
60.668152,38.427
61.046772,36.427
61.425392,34.427
61.804009,33.927
62.182629,28.927
62.561249,42.396
62.939865,40.396
63.318489,31.896
63.697105,30.396
64.075722,38.396
64.454346,37.896
64.832962,37.896
65.211578,34.865
65.590202,33.865
65.968819,28.365
66.347443,36.865
66.726059,37.365
67.104675,39.865
67.483299,37.365
67.861916,37.833
68.240540,19.333
68.619148,25.333
68.997772,17.333
69.376389,31.833
69.755005,35.833
70.133629,39.833
70.512245,38.333
70.890869,17.302
71.269485,38.802
71.648102,22.302
72.026726,40.802
72.405342,16.802
72.783966,38.802
73.162582,38.771
73.541199,31.271
73.919823,42.771
74.298439,22.271
74.677055,44.771
75.055679,37.771
75.434296,32.771
75.812920,36.271
76.191536,37.240
76.570160,29.740
76.948776,47.240
77.327393,21.740
77.706017,38.240
78.084633,25.240
78.463249,27.240
78.841873,28.208
79.220490,27.708
79.599113,28.208
79.977730,42.708
80.356346,33.708
80.734970,39.708
81.113586,39.177
81.492210,23.177
81.870827,35.677
82.249443,32.677
82.628067,23.677
83.006683,38.677
83.385307,18.177
83.763924,47.677
84.142532,31.646
84.521156,27.146
84.899773,39.146
85.278397,28.146
85.657013,30.646
86.035629,34.146
86.414253,40.146
86.792870,19.115
87.171486,35.115
87.550110,38.115
87.928726,28.615
88.307350,38.115
88.685967,39.615
89.064590,29.615
89.443207,33.583
89.821823,31.083
90.200447,37.583
90.579063,18.583
90.957680,19.083
91.336304,36.583
91.714920,21.583
92.093544,36.052
92.472160,19.052
92.850784,38.552
93.229401,15.552
93.608017,32.052
93.986641,31.552
94.365257,30.052
94.743874,30.021
95.122498,22.521
95.501114,32.521
95.879738,26.021
96.258354,36.021
96.636971,36.521
97.015594,27.021
97.394211,28.521
97.772835,30.990
98.151451,33.490
98.530067,37.990
98.908691,33.490
99.287308,24.990
99.665916,39.490
100.044540,33.958
100.423157,33.958
100.801781,22.958
101.180397,32.958
101.559021,31.958
101.937637,29.458
102.316254,27.458
102.694878,33.458
103.073494,29.958
